,gen,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,windBearing,precipIntensity,dewPoint
2016-12-01,44.40186666400002,27473.38999999984,650.7799999999977,13192.740000000049,6784.930000000059,1455604.3799999824,22893.31000000008,401934.0,0.1140000000000003,1503.3400000000029
2016-12-02,54.48291666800004,17260.27999999989,794.2600000000157,13638.689999999873,5078.550000000028,1480024.1399999901,8646.829999999925,331986.0,0.8711000000000026,-2030.680000000033
2016-12-03,32.640199931000105,38506.66000000019,1297.9200000000105,6986.720000000014,34693.86999999993,1461439.2000000007,4862.219999999985,191083.0,18.567300000000362,34914.309999999576
2016-12-04,130.18888332600005,48748.91999999982,971.3599999999954,11093.650000000009,37009.44999999962,1467774.579999977,15985.43000000004,392613.0,12.094000000000001,33631.60999999989
2016-12-05,8.522216618999996,18199.019999999884,865.0299999999949,14314.500000000051,7618.549999999989,1497043.6500000183,7558.7600000000175,272315.0,0.0,925.4099999999852
2016-12-06,69.1734166649999,28754.68000000022,883.3300000000015,14350.700000000026,20085.75999999984,1476271.7199999911,7366.340000000026,266027.0,0.5700000000000031,11836.06000000008
2016-12-07,6.958816723999999,41068.83000000063,1047.1200000000147,13545.040000000017,37671.930000000444,1469077.3999999936,4755.450000000034,296681.0,0.3130999999999998,29509.45999999994
2016-12-08,36.09461664699996,49659.09999999956,1000.6500000000079,13530.989999999934,42008.630000000274,1468431.3000000108,10099.61000000004,412742.0,0.19990000000000016,36748.92999999984
2016-12-09,93.10786659800004,50321.0999999996,993.7400000000168,12694.549999999761,42459.44999999978,1476661.1400000064,9649.600000000064,296383.0,9.061400000000003,36488.84000000006
2016-12-10,110.14653333599999,54841.59000000033,1084.3999999999996,13697.200000000043,45810.04999999994,1473686.5899999982,13361.359999999957,406798.0,2.9940999999999933,44092.37000000006
2016-12-11,82.47255004099995,38262.04000000026,778.2300000000027,14377.84999999997,28541.109999999826,1496668.9299999897,9188.159999999927,94096.0,0.0,16918.200000000084
2016-12-12,8.129833340999989,63213.120000000126,1141.8699999999924,11720.920000000047,57398.75999999969,1461986.659999995,13865.029999999922,307551.0,1.5504000000000016,54123.91000000037
2016-12-13,41.98996663100009,51200.39000000039,888.6199999999998,14244.95999999999,40760.3099999996,1461088.7200000195,14122.440000000035,429878.0,0.0,34120.81999999972
2016-12-14,52.33920002800001,43147.13999999976,1127.259999999996,10700.82000000012,38485.1799999999,1459900.2600000068,5817.220000000111,247282.0,13.164400000000068,34321.16000000021
2016-12-15,59.329549973999995,47062.29999999993,1085.6900000000035,12693.95999999992,36158.02999999984,1439091.060000019,14863.279999999862,380361.0,1.660899999999994,36834.81000000035
2016-12-16,0.8467999999999989,7629.2599999999875,167.36000000000027,1806.5999999999997,6187.699999999995,212532.8899999992,2004.7099999999978,40822.0,1.8213000000000008,6419.810000000041
